Asset_Class,horizon_years,expected_return_pct,lower_return_pct,upper_return_pct
foreign_interest_rate_instruments,2,0.01506924704822521,-0.06651494625664578,0.09465318259770239
foreign_interest_rate_instruments,3,0.015101743246656696,-0.05146114559721782,0.07946197001400757
foreign_interest_rate_instruments,4,0.015474491281162184,-0.042565736092723516,0.07131853098580399
foreign_interest_rate_instruments,5,0.015608557010692303,-0.03712244687894739,0.06456618545884774
foreign_interest_rate_instruments,6,0.015736161277670968,-0.03281375924684993,0.06034009354159364
foreign_interest_rate_instruments,7,0.015682653402189217,-0.02961556469940496,0.0563922666804606
foreign_interest_rate_instruments,8,0.015687283786323114,-0.02750628465868643,0.05374530854139814
foreign_interest_rate_instruments,9,0.015728352082932107,-0.024920437096911496,0.051211408014280035
foreign_interest_rate_instruments,10,0.015808820611303176,-0.022630863055940642,0.049852785602090055
foreign_interest_rate_instruments,11,0.01588367991402606,-0.021148219074864638,0.04826423574256844
foreign_interest_rate_instruments,12,0.015909376601466407,-0.019131473224898388,0.04681804898268127
foreign_interest_rate_instruments,13,0.015815484762860432,-0.018127381721146363,0.044871284819309354
foreign_interest_rate_instruments,14,0.01580438641059967,-0.01704842694469577,0.04408601562519032
foreign_interest_rate_instruments,15,0.01589576270783133,-0.01611612379394456,0.04305638661708122
foreign_interest_rate_instruments,16,0.015852796692042537,-0.015027480049414788,0.04264882902639178
foreign_interest_rate_instruments,17,0.01590424814624747,-0.0142918860200546,0.041791127482931456
foreign_interest_rate_instruments,18,0.015930367413417246,-0.01370315573653813,0.04088132029954816
foreign_interest_rate_instruments,19,0.015990812215202155,-0.012565000108430757,0.040010595562832485
foreign_interest_rate_instruments,20,0.016034842086997347,-0.011787073480492016,0.039501145008485894
foreign_interest_rate_instruments,21,0.016004905456911134,-0.011338649517769306,0.03867551987547846
foreign_interest_rate_instruments,22,0.0159837764196491,-0.01060705140033813,0.038208104312406066
foreign_interest_rate_instruments,23,0.015974308664347348,-0.010120136482048347,0.03775567433464855
foreign_interest_rate_instruments,24,0.015992783110742037,-0.009967215647140093,0.037092196557272805
foreign_interest_rate_instruments,25,0.015962101342474666,-0.009338531916407433,0.036691334526266495
foreign_interest_rate_instruments,26,0.01594369650161087,-0.00882663035416098,0.03624433445107056
foreign_interest_rate_instruments,27,0.015901298566493027,-0.00854855699590451,0.03578579788423175
foreign_interest_rate_instruments,28,0.015929658485680953,-0.008095041825211036,0.03546048120134948
foreign_interest_rate_instruments,29,0.015905356111664215,-0.007650090276342003,0.035003447180675495
foreign_interest_rate_instruments,30,0.015932587550730792,-0.007524760825070254,0.03474002098929274
foreign_interest_rate_instruments,31,0.01596617360397179,-0.007039304954690295,0.03451471767452485
foreign_interest_rate_instruments,32,0.01593839268958308,-0.0067196380582892346,0.034053933459540886
foreign_interest_rate_instruments,33,0.01593567495347603,-0.006359265048782592,0.0340001777454062
foreign_interest_rate_instruments,34,0.015934376296307784,-0.00593796173159189,0.0334430308703606
foreign_interest_rate_instruments,35,0.0159364865118532,-0.0056087263725390635,0.03338009103814188
foreign_interest_rate_instruments,36,0.015918858921106782,-0.005303249252034292,0.032845827734429456
foreign_interest_rate_instruments,37,0.015963863922159094,-0.005254269805456846,0.03258013322142417
foreign_interest_rate_instruments,38,0.015967015946960483,-0.004968648466569525,0.03232558886316128
foreign_interest_rate_instruments,39,0.01597226201032753,-0.00480464077737508,0.032072953391201864
foreign_interest_rate_instruments,40,0.01597646974081135,-0.004662656238738738,0.0320592151110084
foreign_interest_rate_instruments,41,0.01599364292421046,-0.0043840780682065095,0.03176974948867839
foreign_interest_rate_instruments,42,0.015983655510382055,-0.004332364669134781,0.03138076104430465
foreign_interest_rate_instruments,43,0.015994351674193164,-0.004020005050957343,0.030984226979899665
foreign_interest_rate_instruments,44,0.015991206322351514,-0.0038743905083481467,0.030758997943027833
foreign_interest_rate_instruments,45,0.015974941424149458,-0.003612981379158886,0.030641117850705335
foreign_interest_rate_instruments,46,0.015973830795795285,-0.00368709277938406,0.03049562839755926
foreign_interest_rate_instruments,47,0.015963125300752834,-0.003522116147059884,0.030351101461249197
foreign_interest_rate_instruments,48,0.01597203310993711,-0.003232567109445972,0.0301798224124592
foreign_interest_rate_instruments,49,0.015938782421685005,-0.0030517845809514554,0.029882222703418337
foreign_interest_rate_instruments,50,0.01596087012087377,-0.002832861250874563,0.029797822762970716
foreign_interest_rate_instruments,51,0.01593295489581159,-0.0024929123794352748,0.02956070499701835
foreign_interest_rate_instruments,52,0.015935309733132508,-0.0024777644137693455,0.029454704924202435
